tf,fill_price,ask_at_fill,ask_1s_before,delta_fill_vs_ask,ask_drop_1s
h1,0.6842,0.52,0.74,0.1642,0.21999999999999997
h1,0.675,0.52,0.74,0.15500000000000003,0.21999999999999997
h1,0.562,0.72,0.68,-0.15799999999999992,-0.039999999999999925
h1,0.5216,0.72,0.68,-0.19840000000000002,-0.039999999999999925
h1,0.6267,0.75,0.74,-0.12329999999999997,-0.010000000000000009
h1,0.607,0.75,0.74,-0.14300000000000002,-0.010000000000000009
h1,0.5746,0.63,0.61,-0.055400000000000005,-0.020000000000000018
h1,0.591,0.63,0.63,-0.039000000000000035,0.0
h1,0.6056,0.63,0.63,-0.024399999999999977,0.0
h1,0.6328,0.65,0.63,-0.017199999999999993,-0.020000000000000018
h1,0.6156,0.65,0.63,-0.034399999999999986,-0.020000000000000018
h1,0.5667,0.63,0.61,-0.06330000000000002,-0.020000000000000018
h1,0.6128,0.62,0.62,-0.007199999999999984,0.0
h1,0.5958,0.62,0.62,-0.0242,0.0
h1,0.6284000000000001,0.68,0.62,-0.05159999999999998,-0.06000000000000005
h1,0.39270000000000005,0.5,0.5,-0.10729999999999995,0.0
h1,0.62,0.64,0.68,-0.020000000000000018,0.040000000000000036
h1,0.6085,0.68,0.68,-0.07150000000000001,0.0
h1,0.6487,0.7,0.7,-0.0512999999999999,0.0
h1,0.5,0.7,0.7,-0.19999999999999996,0.0
h1,0.68,0.66,0.69,0.020000000000000018,0.029999999999999916
h1,0.3872,0.66,0.69,-0.27280000000000004,0.029999999999999916
h1,0.69,0.68,0.65,0.009999999999999898,-0.030000000000000027
m5,0.67,0.81,0.8,-0.14,-0.010000000000000009
h1,0.6948000000000001,0.74,0.74,-0.04519999999999991,0.0
h1,0.7021,0.74,0.74,-0.037900000000000045,0.0
m5,0.68,0.63,0.72,0.050000000000000044,0.08999999999999997
h1,0.74,0.8,0.8,-0.06000000000000005,0.0
h1,0.74,0.8,0.8,-0.06000000000000005,0.0
h1,0.75,0.8,0.8,-0.050000000000000044,0.0
h1,0.76,0.8,0.8,-0.040000000000000036,0.0
m5,0.3,0.42,0.42,-0.12,0.0
m5,0.42,0.69,0.66,-0.26999999999999996,-0.029999999999999916
h1,0.78,0.89,0.89,-0.10999999999999999,0.0
h1,0.82,0.89,0.82,-0.07000000000000006,-0.07000000000000006
h1,0.81,0.88,0.88,-0.06999999999999995,0.0
m5,0.32,0.39,0.31,-0.07,-0.08000000000000002
m5,0.3,0.39,0.31,-0.09000000000000002,-0.08000000000000002
m5,0.63,0.65,0.65,-0.020000000000000018,0.0
m5,0.36,0.43,0.36,-0.07,-0.07
m5,0.56,0.55,0.55,0.010000000000000009,0.0
m5,0.57,0.55,0.55,0.019999999999999907,0.0
m5,0.44,0.46,0.46,-0.020000000000000018,0.0
m5,0.55,0.65,0.55,-0.09999999999999998,-0.09999999999999998
m5,0.3636,0.34,0.34,0.023599999999999954,0.0
h1,0.48,0.5,0.5,-0.020000000000000018,0.0
m5,0.55,0.66,0.62,-0.10999999999999999,-0.040000000000000036
m5,0.35,0.34,0.35,0.009999999999999953,0.009999999999999953
m5,0.36,0.34,0.35,0.019999999999999962,0.009999999999999953
m5,0.27,0.33,0.33,-0.06,0.0
m5,0.63,0.63,0.63,0.0,0.0
m5,0.63,0.71,0.71,-0.07999999999999996,0.0
m5,0.27,0.3,0.3,-0.02999999999999997,0.0
m5,0.55,0.68,0.65,-0.13,-0.030000000000000027
m5,0.55,0.68,0.65,-0.13,-0.030000000000000027
m5,0.22,0.23,0.23,-0.010000000000000009,0.0
h1,0.46799999999999997,0.5,0.5,-0.03200000000000003,0.0
m5,0.54,0.56,0.55,-0.020000000000000018,-0.010000000000000009
m5,0.45,0.48,0.49,-0.02999999999999997,0.010000000000000009
m5,0.52,0.51,0.54,0.010000000000000009,0.030000000000000027
h1,0.5,0.51,0.51,-0.010000000000000009,0.0
h1,0.5,0.51,0.51,-0.010000000000000009,0.0
m5,0.38,0.34,0.36,0.03999999999999998,0.019999999999999962
h1,0.51,0.52,0.52,-0.010000000000000009,0.0
m5,0.248,0.3,0.3,-0.05199999999999999,0.0
m5,0.7152,0.71,0.71,0.005199999999999982,0.0
m5,0.69,0.71,0.71,-0.020000000000000018,0.0
m5,0.5123,0.51,0.51,0.0022999999999999687,0.0
m5,0.4976,0.51,0.51,-0.012400000000000022,0.0
m5,0.51,0.61,0.52,-0.09999999999999998,-0.08999999999999997
m5,0.51,0.63,0.6,-0.12,-0.030000000000000027
m5,0.62,0.72,0.66,-0.09999999999999998,-0.05999999999999994
m5,0.312,0.34,0.3,-0.028000000000000025,-0.040000000000000036
m5,0.3,0.25,0.29,0.04999999999999999,0.03999999999999998
m5,0.67,0.69,0.76,-0.019999999999999907,0.07000000000000006
m5,0.25,0.44,0.37,-0.19,-0.07
m5,0.25,0.44,0.37,-0.19,-0.07
m5,0.525,0.72,0.75,-0.19499999999999995,0.030000000000000027
m5,0.52,0.72,0.75,-0.19999999999999996,0.030000000000000027
m5,0.2735,0.3,0.28,-0.026499999999999968,-0.019999999999999962
m5,0.26,0.3,0.28,-0.03999999999999998,-0.019999999999999962
m5,0.28,0.35,0.3,-0.06999999999999995,-0.04999999999999999
m5,0.67,0.68,0.68,-0.010000000000000009,0.0
m5,0.79,0.88,0.85,-0.08999999999999997,-0.030000000000000027
m5,0.83,0.92,0.88,-0.09000000000000008,-0.040000000000000036
m5,0.09,0.07,0.08,0.01999999999999999,0.009999999999999995
m5,0.08,0.07,0.07,0.009999999999999995,0.0
m5,0.06,0.16,0.19,-0.1,0.03
m5,0.09,0.14,0.14,-0.05000000000000002,0.0
m5,0.13,0.09,0.1,0.04000000000000001,0.010000000000000009
m15,0.48,0.49,0.49,-0.010000000000000009,0.0
m5,0.4269,0.45,0.45,-0.02310000000000001,0.0
m5,0.42,0.45,0.45,-0.030000000000000027,0.0
m15,0.48,0.49,0.49,-0.010000000000000009,0.0
m5,0.56,0.59,0.57,-0.029999999999999916,-0.020000000000000018
m5,0.66,0.7,0.7,-0.039999999999999925,0.0
m5,0.655,0.65,0.64,0.0050000000000000044,-0.010000000000000009
m5,0.64,0.6,0.6,0.040000000000000036,0.0
m5,0.6,0.62,0.61,-0.020000000000000018,-0.010000000000000009
m5,0.6,0.66,0.63,-0.06000000000000005,-0.030000000000000027
m5,0.7,0.72,0.72,-0.020000000000000018,0.0
m5,0.87,0.88,0.89,-0.010000000000000009,0.010000000000000009
m5,0.87,0.9,0.9,-0.030000000000000027,0.0
m15,0.8,0.82,0.81,-0.019999999999999907,-0.009999999999999898
m15,0.8,0.81,0.81,-0.010000000000000009,0.0
m15,0.85,0.86,0.86,-0.010000000000000009,0.0
h1,0.65,0.66,0.66,-0.010000000000000009,0.0
h1,0.66,0.7,0.68,-0.039999999999999925,-0.019999999999999907
m15,0.92,0.99,0.97,-0.06999999999999995,-0.020000000000000018
h1,0.76,0.77,0.76,-0.010000000000000009,-0.010000000000000009
h1,0.25,0.26,0.26,-0.010000000000000009,0.0
h1,0.25,0.25,0.25,0.0,0.0
m5,0.4889,0.53,0.53,-0.041100000000000025,0.0
m5,0.47,0.47,0.47,0.0,0.0
m5,0.47,0.52,0.52,-0.050000000000000044,0.0
m5,0.36,0.41,0.41,-0.04999999999999999,0.0
m5,0.55,0.57,0.54,-0.019999999999999907,-0.029999999999999916
m5,0.54,0.57,0.58,-0.029999999999999916,0.010000000000000009
m5,0.54,0.62,0.61,-0.07999999999999996,-0.010000000000000009
h1,0.77,0.78,0.78,-0.010000000000000009,0.0
m5,0.38,0.36,0.41,0.020000000000000018,0.04999999999999999
m5,0.38,0.36,0.41,0.020000000000000018,0.04999999999999999
m5,0.62,0.66,0.66,-0.040000000000000036,0.0
m5,0.3563,0.32,0.34,0.0363,0.020000000000000018
m5,0.35,0.32,0.34,0.02999999999999997,0.020000000000000018
m5,0.26,0.28,0.28,-0.020000000000000018,0.0
m5,0.64,0.57,0.57,0.07000000000000006,0.0
m5,0.65,0.71,0.7,-0.05999999999999994,-0.010000000000000009
m5,0.7,0.77,0.77,-0.07000000000000006,0.0
m5,0.77,0.78,0.78,-0.010000000000000009,0.0
m5,0.72,0.79,0.76,-0.07000000000000006,-0.030000000000000027
m5,0.7,0.79,0.76,-0.09000000000000008,-0.030000000000000027
m5,0.74,0.79,0.79,-0.050000000000000044,0.0
m5,0.73,0.79,0.79,-0.06000000000000005,0.0
m5,0.22,0.21,0.22,0.010000000000000009,0.010000000000000009
h1,0.82,0.86,0.86,-0.040000000000000036,0.0
m5,0.78,0.94,0.95,-0.15999999999999992,0.010000000000000009
h1,0.14,0.16,0.16,-0.01999999999999999,0.0
m5,0.94,0.96,0.96,-0.020000000000000018,0.0
h1,0.84,0.85,0.85,-0.010000000000000009,0.0
m5,0.05,0.1,0.1,-0.05,0.0
m5,0.1,0.05,0.06,0.05,0.009999999999999995
m5,0.09,0.05,0.06,0.039999999999999994,0.009999999999999995
m5,0.9,0.94,0.95,-0.039999999999999925,0.010000000000000009
m5,0.91,0.97,0.95,-0.05999999999999994,-0.020000000000000018
h1,0.79,0.81,0.81,-0.020000000000000018,0.0
m5,0.52,0.58,0.57,-0.05999999999999994,-0.010000000000000009
h1,0.2,0.22,0.22,-0.01999999999999999,0.0
m5,0.59,0.62,0.62,-0.030000000000000027,0.0
m5,0.38,0.39,0.39,-0.010000000000000009,0.0
m5,0.34,0.37,0.37,-0.02999999999999997,0.0
m5,0.64,0.64,0.64,0.0,0.0
m5,0.69,0.75,0.74,-0.06000000000000005,-0.010000000000000009
m5,0.66,0.76,0.7,-0.09999999999999998,-0.06000000000000005
h1,0.23,0.24,0.24,-0.009999999999999981,0.0
h1,0.23,0.24,0.24,-0.009999999999999981,0.0
m5,0.19,0.18,0.19,0.010000000000000009,0.010000000000000009
m5,0.7,0.69,0.69,0.010000000000000009,0.0
m5,0.26,0.29,0.28,-0.02999999999999997,-0.009999999999999953
h1,0.79,0.81,0.81,-0.020000000000000018,0.0
m5,0.6,0.61,0.6,-0.010000000000000009,-0.010000000000000009
m15,0.57,0.55,0.56,0.019999999999999907,0.010000000000000009
m5,0.5896,0.63,0.62,-0.04039999999999999,-0.010000000000000009
m5,0.32,0.31,0.31,0.010000000000000009,0.0
m5,0.31,0.33,0.33,-0.020000000000000018,0.0
m5,0.36,0.39,0.39,-0.030000000000000027,0.0
m5,0.34,0.46,0.38,-0.12,-0.08000000000000002
m5,0.43090000000000006,0.47,0.46,-0.03909999999999991,-0.009999999999999953
m5,0.44,0.47,0.47,-0.02999999999999997,0.0
m5,0.54,0.61,0.56,-0.06999999999999995,-0.04999999999999993
m5,0.5664,0.58,0.64,-0.013599999999999945,0.06000000000000005
m5,0.43,0.45,0.37,-0.020000000000000018,-0.08000000000000002
m5,0.46,0.63,0.66,-0.16999999999999998,0.030000000000000027
m5,0.36,0.4,0.39,-0.040000000000000036,-0.010000000000000009
m5,0.36,0.4,0.39,-0.040000000000000036,-0.010000000000000009
m5,0.35009999999999997,0.46,0.47,-0.10990000000000005,0.009999999999999953
m5,0.55,0.6,0.57,-0.04999999999999993,-0.030000000000000027
m5,0.3436,0.23,0.28,0.1136,0.05000000000000002
m5,0.68,0.78,0.73,-0.09999999999999998,-0.050000000000000044
m5,0.28,0.3,0.31,-0.019999999999999962,0.010000000000000009
m5,0.23,0.3,0.31,-0.06999999999999998,0.010000000000000009
m15,0.41,0.42,0.42,-0.010000000000000009,0.0
m5,0.65,0.75,0.78,-0.09999999999999998,0.030000000000000027
m5,0.23,0.23,0.33,0.0,0.1
m5,0.27,0.17,0.19,0.1,0.01999999999999999
m5,0.3395,0.17,0.19,0.1695,0.01999999999999999
m5,0.17,0.26,0.21,-0.09,-0.05000000000000002
m5,0.77,0.79,0.77,-0.020000000000000018,-0.020000000000000018
m5,0.74,0.87,0.87,-0.13,0.0
m5,0.26,0.14,0.14,0.12,0.0
m5,0.77,0.87,0.87,-0.09999999999999998,0.0
m5,0.18,0.25,0.24,-0.07,-0.010000000000000009
m5,0.25,0.23,0.26,0.01999999999999999,0.03
m5,0.76,0.8,0.81,-0.040000000000000036,0.010000000000000009
m5,0.77,0.76,0.73,0.010000000000000009,-0.030000000000000027
m5,0.2,0.25,0.28,-0.04999999999999999,0.030000000000000027
m5,0.73,0.86,0.86,-0.13,0.0
m5,0.86,0.83,0.81,0.030000000000000027,-0.019999999999999907
m5,0.75,0.76,0.76,-0.010000000000000009,0.0
m15,0.65,0.66,0.66,-0.010000000000000009,0.0
m5,0.75,0.79,0.78,-0.040000000000000036,-0.010000000000000009
m15,0.73,0.74,0.74,-0.010000000000000009,0.0
m15,0.75,0.76,0.77,-0.010000000000000009,0.010000000000000009
m5,0.87,0.89,0.88,-0.020000000000000018,-0.010000000000000009
h1,0.08,0.09,0.09,-0.009999999999999995,0.0
h1,0.08,0.09,0.09,-0.009999999999999995,0.0
h1,0.1,0.11,0.11,-0.009999999999999995,0.0
m15,0.24,0.27,0.27,-0.030000000000000027,0.0
m15,0.11,0.12,0.12,-0.009999999999999995,0.0
m15,0.03,0.02,0.02,0.009999999999999998,0.0
m15,0.02,0.02,0.02,0.0,0.0
m15,0.02,0.02,0.02,0.0,0.0
m15,0.02,0.02,0.02,0.0,0.0
h1,0.05,0.06,0.06,-0.009999999999999995,0.0
h1,0.05,0.07,0.06,-0.020000000000000004,-0.010000000000000009
h1,0.05,0.07,0.06,-0.020000000000000004,-0.010000000000000009
h1,0.05,0.07,0.06,-0.020000000000000004,-0.010000000000000009
h1,0.05,0.07,0.06,-0.020000000000000004,-0.010000000000000009
h1,0.06,0.07,0.07,-0.010000000000000009,0.0
h1,0.06,0.07,0.07,-0.010000000000000009,0.0
h1,0.05,0.07,0.07,-0.020000000000000004,0.0
h1,0.06,0.07,0.07,-0.010000000000000009,0.0
h1,0.06,0.07,0.07,-0.010000000000000009,0.0
h1,0.06,0.07,0.07,-0.010000000000000009,0.0
h1,0.06,0.07,0.07,-0.010000000000000009,0.0
h1,0.06,0.07,0.07,-0.010000000000000009,0.0
h1,0.06,0.07,0.07,-0.010000000000000009,0.0
h1,0.06,0.07,0.07,-0.010000000000000009,0.0
h1,0.06,0.06,0.07,0.0,0.010000000000000009
h1,0.06,0.06,0.07,0.0,0.010000000000000009
h1,0.06,0.06,0.07,0.0,0.010000000000000009
h1,0.94,0.95,0.95,-0.010000000000000009,0.0
m5,0.53,0.53,0.54,0.0,0.010000000000000009
m5,0.42,0.38,0.39,0.03999999999999998,0.010000000000000009
m5,0.38,0.42,0.39,-0.03999999999999998,-0.02999999999999997
m5,0.59,0.54,0.61,0.04999999999999993,0.06999999999999995
m5,0.51,0.52,0.52,-0.010000000000000009,0.0
m5,0.33,0.3,0.31,0.030000000000000027,0.010000000000000009
m5,0.29,0.35,0.32,-0.06,-0.02999999999999997
m5,0.43,0.55,0.55,-0.12000000000000005,0.0
m5,0.57,0.6,0.6,-0.030000000000000027,0.0
h1,0.93,0.94,0.94,-0.009999999999999898,0.0
m5,0.57,0.57,0.57,0.0,0.0
m5,0.44,0.46,0.47,-0.020000000000000018,0.009999999999999953
m5,0.56,0.55,0.54,0.010000000000000009,-0.010000000000000009
m5,0.6334000000000001,0.62,0.59,0.013400000000000079,-0.030000000000000027
m5,0.38,0.41,0.38,-0.02999999999999997,-0.02999999999999997
h1,0.94,0.95,0.95,-0.010000000000000009,0.0
m5,0.38,0.41,0.41,-0.02999999999999997,0.0
m5,0.32,0.43,0.35,-0.10999999999999999,-0.08000000000000002
m5,0.4851,0.52,0.47,-0.03490000000000004,-0.050000000000000044
m5,0.4462,0.5,0.5,-0.053800000000000014,0.0
m5,0.38,0.5,0.5,-0.12,0.0
m5,0.52,0.51,0.51,0.010000000000000009,0.0
m5,0.48,0.56,0.54,-0.08000000000000007,-0.020000000000000018
m5,0.5,0.56,0.55,-0.06000000000000005,-0.010000000000000009
m5,0.66,0.67,0.67,-0.010000000000000009,0.0
m5,0.63,0.67,0.67,-0.040000000000000036,0.0
m5,0.34,0.34,0.35,0.0,0.009999999999999953
m5,0.34,0.5,0.41,-0.15999999999999998,-0.09000000000000002
m5,0.49,0.55,0.55,-0.06000000000000005,0.0
m5,0.52,0.48,0.49,0.040000000000000036,0.010000000000000009
m5,0.53,0.68,0.68,-0.15000000000000002,0.0
m5,0.33,0.4,0.35,-0.07,-0.050000000000000044
m5,0.33,0.4,0.35,-0.07,-0.050000000000000044
m5,0.35,0.37,0.39,-0.020000000000000018,0.020000000000000018
m5,0.62,0.67,0.64,-0.050000000000000044,-0.030000000000000027
m5,0.61,0.67,0.64,-0.06000000000000005,-0.030000000000000027
m5,0.37,0.31,0.31,0.06,0.0
m5,0.31,0.3,0.3,0.010000000000000009,0.0
m5,0.7,0.72,0.71,-0.020000000000000018,-0.010000000000000009
m5,0.71,0.68,0.72,0.029999999999999916,0.039999999999999925
m5,0.63,0.64,0.66,-0.010000000000000009,0.020000000000000018
m5,0.65,0.56,0.63,0.08999999999999997,0.06999999999999995
m5,0.67,0.56,0.63,0.10999999999999999,0.06999999999999995
m5,0.66,0.56,0.63,0.09999999999999998,0.06999999999999995
m5,0.56,0.66,0.62,-0.09999999999999998,-0.040000000000000036
m5,0.62,0.67,0.66,-0.050000000000000044,-0.010000000000000009
m5,0.34,0.34,0.39,0.0,0.04999999999999999
m5,0.33509999999999995,0.36,0.39,-0.024900000000000033,0.030000000000000027
m5,0.35,0.36,0.39,-0.010000000000000009,0.030000000000000027
m5,0.67,0.65,0.62,0.020000000000000018,-0.030000000000000027
m5,0.67,0.65,0.62,0.020000000000000018,-0.030000000000000027
m5,0.62,0.71,0.69,-0.08999999999999997,-0.020000000000000018
m5,0.69,0.54,0.6,0.1499999999999999,0.05999999999999994
m5,0.7,0.54,0.6,0.15999999999999992,0.05999999999999994
h1,0.95,0.95,0.95,0.0,0.0
m5,0.73,0.85,0.84,-0.12,-0.010000000000000009
m5,0.17,0.16,0.17,0.010000000000000009,0.010000000000000009
h1,0.95,0.95,0.95,0.0,0.0
m5,0.81,0.88,0.85,-0.06999999999999995,-0.030000000000000027
m5,0.17,0.13,0.16,0.04000000000000001,0.03
m5,0.18350000000000002,0.13,0.16,0.05350000000000002,0.03
m5,0.83,0.86,0.9,-0.030000000000000027,0.040000000000000036
m5,0.8809999999999999,0.9,0.86,-0.019000000000000128,-0.040000000000000036
m5,0.87,0.9,0.86,-0.030000000000000027,-0.040000000000000036
m5,0.86,0.94,0.93,-0.07999999999999996,-0.009999999999999898
h1,0.94,0.94,0.94,0.0,0.0
h1,0.94,0.94,0.94,0.0,0.0
m5,0.95,0.97,0.97,-0.020000000000000018,0.0
m5,0.05,0.09,0.04,-0.039999999999999994,-0.049999999999999996
m5,0.33,0.33,0.34,0.0,0.010000000000000009
m5,0.19,0.19,0.19,0.0,0.0
h1,0.09,0.09,0.09,0.0,0.0
m5,0.83,0.87,0.86,-0.040000000000000036,-0.010000000000000009
h1,0.09,0.09,0.09,0.0,0.0
h1,0.08,0.09,0.09,-0.009999999999999995,0.0
h1,0.09,0.09,0.09,0.0,0.0
h1,0.09,0.09,0.09,0.0,0.0
h1,0.09,0.1,0.1,-0.010000000000000009,0.0
h1,0.09,0.1,0.1,-0.010000000000000009,0.0
h1,0.09,0.09,0.09,0.0,0.0
h1,0.13,0.13,0.14,0.0,0.010000000000000009
h1,0.13,0.13,0.14,0.0,0.010000000000000009
h1,0.12,0.13,0.13,-0.010000000000000009,0.0
m5,0.39,0.39,0.39,0.0,0.0
m5,0.49,0.5,0.47,-0.010000000000000009,-0.030000000000000027
m5,0.47,0.51,0.51,-0.040000000000000036,0.0
h1,0.92,0.93,0.93,-0.010000000000000009,0.0
h1,0.92,0.93,0.93,-0.010000000000000009,0.0
h1,0.91,0.92,0.92,-0.010000000000000009,0.0
m5,0.41,0.43,0.41,-0.020000000000000018,-0.020000000000000018
m5,0.41,0.46,0.45,-0.050000000000000044,-0.010000000000000009
m5,0.43,0.46,0.45,-0.030000000000000027,-0.010000000000000009
h1,0.91,0.92,0.92,-0.010000000000000009,0.0
h1,0.91,0.92,0.92,-0.010000000000000009,0.0
m5,0.56,0.58,0.58,-0.019999999999999907,0.0
m5,0.57,0.59,0.59,-0.020000000000000018,0.0
m5,0.44,0.42,0.42,0.020000000000000018,0.0
m5,0.36,0.37,0.37,-0.010000000000000009,0.0
h1,0.95,0.95,0.95,0.0,0.0
h1,0.95,0.95,0.95,0.0,0.0
h1,0.95,0.95,0.95,0.0,0.0
h1,0.95,0.95,0.95,0.0,0.0
m5,0.77,0.77,0.77,0.0,0.0
m5,0.24,0.4,0.37,-0.16000000000000003,-0.030000000000000027
m5,0.61,0.57,0.57,0.040000000000000036,0.0
m5,0.58,0.55,0.56,0.029999999999999916,0.010000000000000009
m5,0.44,0.48,0.48,-0.03999999999999998,0.0
m5,0.54,0.52,0.52,0.020000000000000018,0.0
m5,0.4058,0.33,0.36,0.07579999999999998,0.02999999999999997
m5,0.62,0.7,0.67,-0.07999999999999996,-0.029999999999999916
m5,0.65,0.7,0.67,-0.04999999999999993,-0.029999999999999916
h1,0.95,0.95,0.95,0.0,0.0
m5,0.74,0.78,0.78,-0.040000000000000036,0.0
h1,0.95,0.95,0.95,0.0,0.0
h1,0.95,0.95,0.95,0.0,0.0
h1,0.95,0.95,0.95,0.0,0.0
h1,0.95,0.95,0.95,0.0,0.0
m5,0.77,0.78,0.78,-0.010000000000000009,0.0
m5,0.78,0.78,0.78,0.0,0.0
m5,0.7784,0.79,0.78,-0.011600000000000055,-0.010000000000000009
m5,0.72,0.76,0.73,-0.040000000000000036,-0.030000000000000027
m5,0.23,0.25,0.24,-0.01999999999999999,-0.010000000000000009
m5,0.23,0.25,0.25,-0.01999999999999999,0.0
m5,0.22,0.23,0.23,-0.010000000000000009,0.0
m5,0.22,0.24,0.24,-0.01999999999999999,0.0
h1,0.95,0.96,0.96,-0.010000000000000009,0.0
m5,0.26,0.19,0.2,0.07,0.010000000000000009
h1,0.96,0.96,0.96,0.0,0.0
m15,0.15,0.16,0.16,-0.010000000000000009,0.0
m15,0.85,0.9,0.9,-0.050000000000000044,0.0
h1,0.95,0.96,0.96,-0.010000000000000009,0.0
h1,0.95,0.96,0.96,-0.010000000000000009,0.0
h1,0.95,0.96,0.96,-0.010000000000000009,0.0
m5,0.04,0.12,0.12,-0.07999999999999999,0.0
m15,0.91,0.94,0.93,-0.029999999999999916,-0.009999999999999898
m5,0.53,0.53,0.53,0.0,0.0
m5,0.5265,0.53,0.53,-0.0035000000000000586,0.0
m5,0.48,0.58,0.51,-0.09999999999999998,-0.06999999999999995
m5,0.4,0.42,0.42,-0.019999999999999962,0.0
m5,0.55,0.55,0.57,0.0,0.019999999999999907
m5,0.55,0.56,0.56,-0.010000000000000009,0.0
m5,0.55,0.63,0.62,-0.07999999999999996,-0.010000000000000009
m5,0.37,0.49,0.39,-0.12,-0.09999999999999998
m5,0.5,0.5,0.5,0.0,0.0
m5,0.29,0.31,0.31,-0.020000000000000018,0.0
m5,0.49,0.49,0.49,0.0,0.0
m5,0.49,0.51,0.51,-0.020000000000000018,0.0
m5,0.51,0.62,0.61,-0.10999999999999999,-0.010000000000000009
m5,0.5485,0.53,0.53,0.01849999999999996,0.0
m5,0.53,0.51,0.51,0.020000000000000018,0.0
m5,0.51,0.51,0.51,0.0,0.0
m5,0.4044,0.47,0.48,-0.06559999999999999,0.010000000000000009
m5,0.4153,0.44,0.46,-0.0247,0.020000000000000018
m5,0.4543,0.44,0.46,0.01429999999999998,0.020000000000000018
m5,0.54,0.56,0.56,-0.020000000000000018,0.0
m5,0.56,0.57,0.57,-0.009999999999999898,0.0
m5,0.57,0.63,0.62,-0.06000000000000005,-0.010000000000000009
m5,0.38,0.38,0.38,0.0,0.0
m5,0.3899,0.39,0.39,-9.999999999998899e-05,0.0
m5,0.61,0.63,0.62,-0.020000000000000018,-0.010000000000000009
m5,0.62,0.63,0.62,-0.010000000000000009,-0.010000000000000009
m5,0.62,0.66,0.66,-0.040000000000000036,0.0
m5,0.68,0.72,0.69,-0.039999999999999925,-0.030000000000000027
m5,0.67,0.72,0.69,-0.04999999999999993,-0.030000000000000027
m5,0.7,0.72,0.72,-0.020000000000000018,0.0
m5,0.28,0.38,0.38,-0.09999999999999998,0.0
m5,0.63,0.63,0.62,0.0,-0.010000000000000009
m5,0.62,0.66,0.67,-0.040000000000000036,0.010000000000000009
m5,0.63,0.66,0.66,-0.030000000000000027,0.0
m5,0.6698999999999999,0.66,0.66,0.009899999999999909,0.0
h1,0.97,0.98,0.98,-0.010000000000000009,0.0
m5,0.63,0.65,0.64,-0.020000000000000018,-0.010000000000000009
m5,0.38,0.36,0.37,0.020000000000000018,0.010000000000000009
m5,0.63,0.65,0.64,-0.020000000000000018,-0.010000000000000009
m5,0.63,0.65,0.65,-0.020000000000000018,0.0
m5,0.65,0.65,0.65,0.0,0.0
m5,0.36,0.28,0.32,0.07999999999999996,0.03999999999999998
m5,0.67,0.74,0.73,-0.06999999999999995,-0.010000000000000009
m5,0.27,0.32,0.34,-0.04999999999999999,0.020000000000000018
m5,0.67,0.76,0.75,-0.08999999999999997,-0.010000000000000009
m5,0.68,0.76,0.75,-0.07999999999999996,-0.010000000000000009
m5,0.76,0.77,0.77,-0.010000000000000009,0.0
m5,0.77,0.82,0.82,-0.04999999999999993,0.0
h1,0.97,0.98,0.98,-0.010000000000000009,0.0
m5,0.89,0.89,0.89,0.0,0.0
m5,0.11,0.12,0.12,-0.009999999999999995,0.0
m5,0.16,0.23,0.22,-0.07,-0.010000000000000009
m5,0.22,0.25,0.24,-0.03,-0.010000000000000009
m5,0.2303,0.21,0.21,0.020300000000000012,0.0
m5,0.23,0.16,0.17,0.07,0.010000000000000009
m5,0.79,0.86,0.86,-0.06999999999999995,0.0
m5,0.15,0.17,0.19,-0.020000000000000018,0.01999999999999999
m5,0.83,0.86,0.84,-0.030000000000000027,-0.020000000000000018
m5,0.86,0.86,0.84,0.0,-0.020000000000000018
m5,0.22,0.15,0.17,0.07,0.020000000000000018
m5,0.12,0.22,0.22,-0.1,0.0
m5,0.15,0.4,0.26,-0.25,-0.14
m5,0.22,0.53,0.45,-0.31000000000000005,-0.08000000000000002
m5,0.4827,0.46,0.47,0.022699999999999998,0.009999999999999953
h1,0.02,0.03,0.03,-0.009999999999999998,0.0
h1,0.02,0.03,0.03,-0.009999999999999998,0.0
h1,0.02,0.03,0.03,-0.009999999999999998,0.0
m5,0.32,0.32,0.32,0.0,0.0
h1,0.03,0.03,0.03,0.0,0.0
h1,0.03,0.03,0.03,0.0,0.0
h1,0.03,0.03,0.03,0.0,0.0
h1,0.02,0.03,0.03,-0.009999999999999998,0.0
h1,0.02,0.03,0.03,-0.009999999999999998,0.0
h1,0.03,0.03,0.03,0.0,0.0
h1,0.02,0.03,0.04,-0.009999999999999998,0.010000000000000002
h1,0.02,0.03,0.04,-0.009999999999999998,0.010000000000000002
h1,0.02,0.04,0.04,-0.02,0.0
h1,0.02,0.04,0.04,-0.02,0.0
h1,0.96,0.97,0.97,-0.010000000000000009,0.0
h1,0.94,0.95,0.96,-0.010000000000000009,0.010000000000000009
m5,0.86,0.87,0.87,-0.010000000000000009,0.0
m5,0.07,0.08,0.11,-0.009999999999999995,0.03
m5,0.9,0.94,0.93,-0.039999999999999925,-0.009999999999999898
h1,0.96,0.96,0.96,0.0,0.0
h1,0.96,0.97,0.97,-0.010000000000000009,0.0
m15,0.78,0.79,0.79,-0.010000000000000009,0.0
m5,0.57,0.56,0.56,0.009999999999999898,0.0
m5,0.56,0.56,0.56,0.0,0.0
m5,0.56,0.56,0.56,0.0,0.0
m15,0.78,0.79,0.79,-0.010000000000000009,0.0
m5,0.46,0.45,0.45,0.010000000000000009,0.0
